"IPW","Propensity_score"
1.90101010057599,0.473963868105167
2.03623561576007,0.508897697172078
2.29605873624352,0.564471072009222
1.22043122354101,0.180617489366946
2.27643644551607,0.439283074196828
1.82849968241554,0.453103541872674
1.26809795974032,0.211417389075543
1.3083346726279,0.235669572226948
1.25351401112234,0.20224266252545
2.06562471899409,0.515884956834281
1.25351401112234,0.20224266252545
2.64176554009185,0.378534727940024
1.93841666974839,0.515884956834281
1.18637964693635,0.157099497970698
1.87616094084016,0.46699668550173
1.26809795974032,0.211417389075543
1.2998310415062,0.23066924233381
1.29156193393528,0.225743672273554
1.26809795974032,0.211417389075543
2.03623561576007,0.508897697172078
1.28352088193752,0.220893080843013
2.04949119243567,0.487925980697468
1.76182467135924,0.432406631456406
4.52707706454008,0.220893080843013
4.33521170782216,0.23066924233381
1.93841666974839,0.515884956834281
2.38815035728216,0.418734103969086
1.74081413780673,0.425556135900925
1.66240892835862,0.398463288459745
1.87616094084016,0.46699668550173
1.83909789087214,0.543744846298409
2.03623561576007,0.508897697172078
1.27570159591708,0.216117622490614
2.14134282115005,0.46699668550173
2.10986547138676,0.473963868105167
1.90101010057599,0.473963868105167
1.87616094084016,0.46699668550173
2.46800674626443,0.40518527816571
1.22668296386543,0.184793439334254
1.27570159591708,0.216117622490614
4.62710994353748,0.216117622490614
1.24652229132517,0.197768056809551
1.27570159591708,0.216117622490614
2.42752025881232,0.411943009072665
1.80565030377233,0.446182908223801
2.24123331837357,0.446182908223801
1.22043122354101,0.180617489366946
1.74081413780673,0.425556135900925
1.96503148974137,0.508897697172078
1.82849968241554,0.453103541872674
1.28352088193752,0.220893080843013
1.68119577961386,0.40518527816571
1.2998310415062,0.23066924233381
1.85199710165644,0.460042351521182
2.20700106617354,0.453103541872674
2.14134282115005,0.46699668550173
1.92656401752113,0.480941203663359
1.70051545246159,0.411943009072665
1.3083346726279,0.235669572226948
1.23311201236088,0.189043663531078
1.95284267958379,0.487925980697468
1.90101010057599,0.473963868105167
1.20844024218093,0.172487008380941
2.14134282115005,0.46699668550173
2.07925624251559,0.480941203663359
1.60910037126498,0.378534727940024
1.74081413780673,0.425556135900925
1.26809795974032,0.211417389075543
1.82849968241554,0.453103541872674
1.13324448161204,0.117577878184323
5.53656239772207,0.180617489366946
4.94455515721941,0.20224266252545
2.04949119243567,0.487925980697468
1.23311201236088,0.189043663531078
1.76182467135924,0.432406631456406
1.23311201236088,0.189043663531078
1.28352088193752,0.220893080843013
1.26809795974032,0.211417389075543
2.04949119243567,0.487925980697468
1.97986664155748,0.49491547611846
2.02054703935071,0.49491547611846
4.72997989603723,0.211417389075543
1.85199710165644,0.460042351521182
2.31263798298343,0.432406631456406
4.06680451079607,0.245893304520863
4.06680451079607,0.245893304520863
1.14901579905862,0.129689947849899
1.21435190136578,0.176515473912216
1.27570159591708,0.216117622490614
1.26809795974032,0.211417389075543
1.21435190136578,0.176515473912216
2.24123331837357,0.446182908223801
1.83909789087214,0.543744846298409
2.24123331837357,0.446182908223801
2.20700106617354,0.453103541872674
2.04949119243567,0.487925980697468
2.34986624710027,0.425556135900925
4.4298030147583,0.225743672273554
1.85199710165644,0.460042351521182
1.97986664155748,0.49491547611846
2.19175606431405,0.543744846298409
1.25351401112234,0.20224266252545
2.15888835640562,0.536798650549525
1.32607229984164,0.245893304520863
1.90101010057599,0.473963868105167
1.79345278212983,0.557583678792168
1.92656401752113,0.480941203663359
2.59648691987613,0.385135774166622
1.7203830584735,0.418734103969086
2.15888835640562,0.536798650549525
1.21435190136578,0.176515473912216
1.63438794035671,0.611849840119199
1.32607229984164,0.245893304520863
2.00765704119857,0.501906959466045
1.91253586584794,0.522866011486087
1.2998310415062,0.23066924233381
1.2998310415062,0.23066924233381
2.00765704119857,0.501906959466045
1.87616094084016,0.46699668550173
1.26070402595181,0.206792411688371
1.31707947871898,0.240744377117908
2.46800674626443,0.40518527816571
1.82849968241554,0.453103541872674
4.62710994353748,0.216117622490614
1.18123944083293,0.153431585983221
1.70051545246159,0.411943009072665
1.68119577961386,0.40518527816571
1.97986664155748,0.49491547611846
2.1737129129381,0.460042351521182
2.02054703935071,0.49491547611846
1.29156193393528,0.225743672273554
1.80565030377233,0.446182908223801
1.24652229132517,0.197768056809551
1.60910037126498,0.378534727940024
1.23972339773711,0.193368454749408
2.10986547138676,0.473963868105167
2.07925624251559,0.480941203663359
2.06562471899409,0.515884956834281
4.62710994353748,0.216117622490614
1.66240892835862,0.398463288459745
2.07925624251559,0.480941203663359
1.39658319230404,0.283966751489951
1.87616094084016,0.46699668550173
4.52707706454008,0.220893080843013
1.31707947871898,0.240744377117908
1.22043122354101,0.180617489366946
2.19175606431405,0.543744846298409
1.97986664155748,0.49491547611846
